customer_id,age,city,customer_segment,product_category,order_count,average_order_value,total_spend,discount_percentage,days_since_last_order,website_visits,support_tickets,return_count,payment_type,customer_tenure_days
531,54.0,,PREMIUM,Clothing,22.0,41774.35,919035.7,46.11,246,122,1,20,CREDIT CARD,1016
532,27.0,hyderabad,NEW,Groceries,30.0,39307.46,1179223.8,20.7,29,134,9,18,cash,676
533,53.0,Pune,Premium,Clothing,37.0,34431.92,1273981.04,39.98,182,17,4,17,Credit Card,724
534,42.0,Pune,PREMIUM,furniture,39.0,19783.53,771557.67,29.76,158,181,10,2,debit card,877
535,23.0,Kolkata,Regular,Groceries,29.0,41558.14,1205186.06,15.13,269,78,5,3,UPI,1637
536,20.0,MUMBAI,premium,GROCERIES,33.0,1734.27,57230.91,24.13,257,40,6,21,Net Banking,1530
537,51.0,DELHI,REGULAR,ELECTRONICS,50.0,43654.05,2182702.5,41.11,265,174,4,13,Credit Card,970
538,42.0,kolkata,premium,Electronics,20.0,46650.7,933014.0,34.35,305,23,10,14,Credit Card,241
539,51.0,DELHI,Premium,furniture,49.0,,781602.43,44.61,165,52,6,18,debit card,1120
540,38.0,hyderabad,inactive,electronics,18.0,7891.38,142044.84,13.68,8,160,17,16,credit card,453
541,52.0,bangalore,NEW,Groceries,18.0,7507.06,135127.08,35.22,146,147,7,5,credit card,667
542,57.0,Bangalore,NEW,GROCERIES,4.0,6938.66,27754.64,23.54,346,13,3,3,Credit Card,206
543,45.0,BANGALORE,PREMIUM,sports,39.0,44618.16,1740108.24,31.47,354,180,14,39,UPI,669
544,39.0,MUMBAI,inactive,Books,35.0,4388.01,153580.35,46.14,239,146,4,5,Net Banking,229
545,,DELHI,inactive,Sports,46.0,38441.43,1768305.78,23.53,115,37,19,16,UPI,832
546,29.0,Bangalore,REGULAR,GROCERIES,32.0,1998.07,63938.24,23.77,180,123,14,10,debit card,1602
547,40.0,pune,PREMIUM,Furniture,7.0,20581.46,144070.22,35.71,55,84,17,1,debit card,1121
548,47.0,BANGALORE,Inactive,groceries,16.0,31233.3,499732.8,27.4,247,99,2,10,Debit Card,1696
549,62.0,pune,New,Books,28.0,28576.95,800154.6,17.11,356,61,5,21,cash,189
550,65.0,pune,new,electronics,38.0,30005.74,1140218.12,16.27,50,114,5,19,upi,172
551,56.0, Chennai ,inactive,books,39.0,38681.5,1508578.5,18.95,254,166,1,5,Debit Card,1703
552,26.0,pune,inactive,Books,1.0,37975.35,37975.35,33.04,232,137,9,1,Cash,1213
553,46.0,MUMBAI,Regular,Sports,21.0,15336.9,322074.9,39.72,348,78,13,11,credit card,1223
554,18.0,kolkata,New,books,9.0,42699.01,384291.09,3.12,282,14,0,8,UPI,254
555,36.0,Chennai,Regular,groceries,45.0,29713.11,1337089.95,31.26,365,98,12,24,upi,1146
556,31.0,mumbai,new,ELECTRONICS,13.0,,363913.81,42.17,185,107,4,4,cash,287
557,26.0,Chennai,premium,Sports,2.0,7627.8,15255.6,44.24,337,112,4,0,CREDIT CARD,1345
558,69.0,Hyderabad,new,Books,45.0,30419.26,1368866.7,21.29,93,117,16,27,net banking,1709
559,46.0,BANGALORE,REGULAR,Clothing,12.0,21526.21,258314.52,0.37,256,188,7,11,net banking,581
560,44.0,Pune,Inactive,Groceries,3.0,48922.56,146767.68,28.41,361,95,3,3,credit card,320
561,64.0,kolkata,regular,GROCERIES,34.0,4372.61,148668.74,44.5,46,63,15,4,cash,1327
562,52.0,pune,regular,furniture,4.0,45227.47,180909.88,26.75,6,121,14,4,Net Banking,1205
563,64.0,Bangalore,New,Groceries,19.0,14815.82,281500.58,1.77,306,192,9,18,debit card,155
564,58.0,Kolkata,Inactive,ELECTRONICS,37.0,3055.18,113041.66,49.52,320,7,9,31,credit card,289
565,50.0,CHENNAI,regular,clothing,9.0,30981.99,278837.91,13.76,132,4,3,9,CREDIT CARD,1241
566,65.0,Mumbai,inactive,GROCERIES,24.0,40488.11,971714.64,13.06,359,61,15,5,net banking,1795
567,20.0,Bangalore,premium,ELECTRONICS,39.0,46730.12,1822474.68,7.71,254,193,13,24,Debit Card,1383
568,46.0,mumbai,Regular,furniture,47.0,42170.74,1982024.78,2.72,136,194,3,3,CREDIT CARD,980
569,43.0,Kolkata,regular,GROCERIES,48.0,47438.46,2277046.08,46.12,120,98,12,30,debit card,327
570,51.0,Hyderabad,Premium,clothing,29.0,19409.2,562866.8,15.78,272,175,1,3,net banking,1335
571,40.0,Hyderabad,Inactive,Sports,18.0,17080.89,307456.02,13.35,51,66,20,18,upi,974
572,67.0,Delhi,inactive,furniture,50.0,10148.82,507441.0,16.87,354,47,10,35,Credit Card,1407
573,18.0,CHENNAI,Premium,groceries,7.0,26500.58,185504.06,34.27,180,57,9,4,Debit Card,99
574,19.0,CHENNAI,Premium,furniture,43.0,44751.36,1924308.48,10.84,307,164,3,7,credit card,1783
575,56.0,Mumbai,New,Sports,49.0,45044.91,2207200.59,28.3,95,29,5,16,debit card,986
576,60.0,CHENNAI,inactive,GROCERIES,18.0,38583.28,694499.04,34.61,342,198,10,8,CREDIT CARD,1628
577,22.0,delhi,Premium,groceries,25.0,16966.41,424160.25,3.0,136,46,14,2,Net Banking,440
578,,BANGALORE,PREMIUM,Sports,32.0,5867.31,187753.92,27.03,221,56,19,6,Net Banking,1495
579,34.0, Chennai ,Premium,electronics,5.0,28781.56,143907.8,12.53,229,5,15,1,cash,1341
580,18.0,chennai,inactive,groceries,18.0,8004.57,144082.26,16.49,201,148,0,16,Net Banking,1009
581,45.0,BANGALORE,premium,Furniture,15.0,663.71,9955.65,47.71,247,32,18,11,UPI,1426
582,37.0,BANGALORE,Premium,Sports,42.0,4988.02,209496.84,26.73,175,21,14,18,cash,445
583,29.0,Pune,Premium,groceries,43.0,9954.66,428050.38,34.79,55,162,11,31,credit card,1325
584,46.0,MUMBAI,PREMIUM,Electronics,13.0,1755.55,22822.15,49.82,123,126,12,1,net banking,1347
585,37.0,Kolkata,NEW,books,29.0,,1402017.18,0.82,174,15,10,25,Credit Card,860
586,25.0,MUMBAI,inactive,Sports,34.0,23189.33,788437.22,33.9,275,39,18,14,credit card,105
587,65.0,Mumbai,new,Sports,2.0,23825.37,47650.74,45.9,24,63,20,0,Credit Card,382
588,58.0,chennai,regular,books,7.0,23081.14,161567.98,8.53,303,17,3,1,Net Banking,1248
589,69.0,Delhi,premium,Books,13.0,21597.47,280767.11,40.58,348,103,10,1,cash,1209
590,,Mumbai,REGULAR,books,14.0,38329.28,536609.92,29.65,172,17,3,4,CREDIT CARD,1581
591,44.0,mumbai,REGULAR,Furniture,11.0,22213.73,244351.03,46.28,21,35,3,10,Cash,800
592,67.0,mumbai,Premium,GROCERIES,6.0,814.3,4885.8,8.97,46,181,20,4,debit card,882
593,62.0,Kolkata,PREMIUM,Clothing,10.0,32171.37,321713.7,26.15,211,62,5,9,Credit Card,1251
594,29.0,Kolkata,Inactive,electronics,41.0,41410.94,1697848.54,15.06,215,2,17,15,Debit Card,270
595,51.0, Chennai ,Inactive,Groceries,49.0,49345.72,2417940.28,25.38,238,198,20,42,Debit Card,596
596,21.0,MUMBAI,premium,Books,10.0,34419.57,344195.7,48.43,243,128,5,2,cash,118
597,21.0,bangalore,regular,Clothing,28.0,12943.4,362415.2,30.84,233,12,3,23,Credit Card,1130
598,29.0,mumbai,Premium,GROCERIES,33.0,6245.22,206092.26,44.75,228,152,18,20,upi,437
599,65.0,Bangalore,Regular,Books,8.0,16643.55,133148.4,4.9,212,52,12,3,credit card,994
600,55.0,Kolkata,Premium,groceries,10.0,11200.18,112001.8,30.47,92,100,11,2,Net Banking,1504
601,30.0,bangalore,regular,Clothing,22.0,6796.98,149533.56,34.61,31,72,4,3,Net Banking,969
602,44.0,mumbai,REGULAR,Clothing,19.0,30379.98,577219.62,39.48,327,157,5,18,net banking,1781
603,32.0,CHENNAI,New,books,34.0,24716.06,840346.04,49.78,303,122,14,17,Credit Card,1525
604,45.0,Delhi,Regular,Groceries,28.0,29183.62,817141.36,44.59,303,39,18,28,Credit Card,885
605,20.0,chennai,new,sports,50.0,25458.71,1272935.5,21.28,202,123,3,28,Net Banking,522
606,23.0,Pune,Premium,sports,47.0,20627.59,969496.73,10.9,184,76,7,41,credit card,62
607,48.0,DELHI,PREMIUM,sports,30.0,42967.14,1289014.2,37.36,13,117,14,24,CREDIT CARD,1820
608,63.0,BANGALORE,PREMIUM,Books,24.0,31527.14,756651.36,35.2,1,161,2,12,UPI,1117
609,20.0,DELHI,New,Books,18.0,35053.72,630966.96,30.63,295,54,2,10,Credit Card,1084
610,61.0,bangalore,Premium,electronics,25.0,18596.75,464918.75,30.96,188,94,5,20,net banking,1473
611,22.0,Pune,Regular,ELECTRONICS,22.0,12312.32,270871.04,5.68,245,189,18,22,Debit Card,1572
612,65.0,Delhi,REGULAR,Groceries,18.0,25426.52,457677.36,21.15,28,17,11,11,Net Banking,1025
613,50.0,kolkata,premium,GROCERIES,46.0,26829.27,1234146.42,41.27,150,116,19,23,cash,1449
614,69.0,CHENNAI,Regular,GROCERIES,6.0,4468.43,26810.58,44.9,148,20,3,1,debit card,259
615,62.0,Mumbai,new,ELECTRONICS,14.0,26274.04,367836.56,31.36,151,107,17,14,CREDIT CARD,1000
616,40.0,Hyderabad,new,sports,42.0,1563.37,65661.54,9.45,12,60,16,41,UPI,873
617,55.0,Bangalore,inactive,Sports,21.0,24564.35,515851.35,33.29,272,141,14,14,debit card,1191
618,26.0,DELHI,PREMIUM,Books,17.0,11725.71,199337.07,18.6,148,198,1,4,UPI,612
619,47.0,mumbai,Inactive,ELECTRONICS,46.0,26998.18,1241916.28,9.11,90,182,4,10,Debit Card,269
620,20.0,Bangalore,Inactive,ELECTRONICS,29.0,13390.16,388314.64,9.22,288,182,1,21,UPI,734
621,27.0,bangalore,new,Furniture,11.0,26915.33,296068.63,6.07,13,104,15,2,Net Banking,685
622,27.0,Chennai,NEW,Furniture,22.0,32538.58,715848.76,14.78,149,194,18,21,CREDIT CARD,1667
623,54.0,hyderabad,REGULAR,sports,8.0,36716.21,293729.68,45.01,72,174,17,1,debit card,80
624,43.0,Delhi,new,Groceries,6.0,16655.14,99930.84,30.41,100,150,16,1,debit card,430
625,19.0,CHENNAI,NEW,books,29.0,34014.64,986424.56,47.88,263,101,6,15,UPI,1265
626,56.0,kolkata,Premium,Sports,24.0,20179.12,484298.88,35.8,219,95,12,11,Credit Card,612
627,40.0,bangalore,regular,GROCERIES,36.0,4836.13,174100.68,36.39,228,190,13,28,debit card,365
628,69.0,Hyderabad,New,ELECTRONICS,38.0,30097.82,1143717.16,7.18,156,122,16,21,credit card,1239
629,66.0,BANGALORE,premium,Electronics,27.0,32120.9,867264.3,13.67,90,143,14,22,Cash,1576
630,26.0,MUMBAI,PREMIUM,books,25.0,14828.43,370710.75,24.53,155,150,9,15,net banking,1545
631,47.0,Delhi,Premium,Books,1.0,8124.19,8124.19,15.01,328,163,15,0,cash,1393
632,36.0,Hyderabad,PREMIUM,GROCERIES,45.0,32416.9,1458760.5,1.42,142,127,2,38,UPI,1220
633,48.0,pune,New,books,17.0,31585.8,536958.6,23.8,356,31,11,16,Cash,65
634,34.0,mumbai,Inactive,Electronics,10.0,16324.22,163242.2,43.92,70,92,5,0,debit card,769
635,44.0,bangalore,Premium,clothing,19.0,26715.81,507600.39,46.82,264,50,20,5,credit card,1256
636,66.0,mumbai,NEW,Groceries,21.0,41427.69,869981.49,34.25,155,70,11,3,net banking,1217
637,40.0,Mumbai,Premium,ELECTRONICS,34.0,14430.18,490626.12,38.94,211,88,5,6,Debit Card,346
638,50.0,Delhi,Regular,Books,36.0,30864.7,1111129.2,41.57,270,137,17,7,upi,973
639,22.0, Chennai ,PREMIUM,Electronics,31.0,17736.39,549828.09,34.55,72,114,19,21,CREDIT CARD,1483
640,37.0,Chennai,premium,Clothing,9.0,42912.35,386211.15,7.12,117,79,4,3,CREDIT CARD,190
641,45.0, Chennai ,premium,Electronics,50.0,24470.62,1223531.0,21.56,101,28,1,50,cash,1081
642,55.0,chennai,new,electronics,17.0,2642.43,44921.31,15.08,6,194,3,3,Cash,450
643,55.0,MUMBAI,PREMIUM,Sports,23.0,1948.33,44811.59,7.28,143,149,11,11,CREDIT CARD,1781
644,50.0,Delhi,NEW,furniture,5.0,5405.73,27028.65,28.91,8,136,6,5,Debit Card,607
645,28.0,Pune,Premium,sports,7.0,46249.49,323746.43,46.02,363,122,11,2,Net Banking,1409
646,24.0,mumbai,REGULAR,groceries,28.0,11106.56,310983.68,11.38,58,195,10,3,Net Banking,255
647,51.0,Mumbai,new,Books,24.0,35384.18,849220.32,27.86,21,22,10,15,credit card,818
648,36.0,hyderabad,Inactive,sports,20.0,34508.8,690176.0,42.05,116,142,13,9,upi,416
649,22.0,Kolkata,inactive,Groceries,12.0,1132.9,13594.8,33.71,345,27,12,7,net banking,1378
650,61.0,CHENNAI,premium,ELECTRONICS,26.0,20330.9,528603.4,29.53,53,190,5,2,UPI,437
651,39.0,MUMBAI,Inactive,books,26.0,6576.73,170994.98,41.91,256,72,18,18,debit card,1578
652,68.0,BANGALORE,REGULAR,GROCERIES,43.0,30356.69,1305337.67,20.22,249,131,8,9,Net Banking,251
653,25.0,delhi,new,GROCERIES,15.0,31604.37,474065.55,6.73,51,189,1,2,Net Banking,1418
654,19.0,mumbai,New,furniture,44.0,16684.32,734110.08,15.14,320,25,2,42,net banking,1601
655,49.0,hyderabad,Regular,clothing,43.0,25146.0,1081278.0,25.24,278,88,17,34,Credit Card,1594
656,20.0,Hyderabad,premium,groceries,29.0,16070.68,466049.72,18.82,236,10,1,5,net banking,1380
657,67.0,DELHI,PREMIUM,GROCERIES,28.0,7157.17,200400.76,35.79,250,196,3,18,cash,1034
658,60.0,Pune,inactive,Furniture,37.0,23756.01,878972.37,28.11,81,130,1,25,debit card,1043
659,55.0,BANGALORE,Inactive,Sports,23.0,38440.3,884126.9,14.22,32,8,18,1,CREDIT CARD,1744
660,41.0,bangalore,Inactive,Electronics,49.0,44621.47,2186452.03,17.06,50,110,11,22,upi,749
661,21.0,Delhi,Regular,Clothing,42.0,15948.93,669855.06,4.25,353,17,9,7,UPI,377
662,19.0,Pune,REGULAR,Electronics,30.0,33059.51,991785.3,21.12,264,108,8,0,Net Banking,1234
663,19.0,Bangalore,New,furniture,25.0,16459.86,411496.5,4.89,251,26,6,10,Net Banking,1059
664,69.0,Bangalore,PREMIUM,furniture,20.0,18485.05,369701.0,21.8,255,163,2,17,Debit Card,618
665,34.0,chennai,regular,furniture,26.0,40327.85,1048524.1,31.23,48,184,18,3,Cash,719
666,35.0,CHENNAI,Inactive,Books,34.0,24025.78,816876.52,10.49,40,167,9,32,debit card,916
667,60.0,Pune,REGULAR,Clothing,27.0,20413.9,551175.3,31.25,233,172,17,5,Credit Card,1315
668,63.0,kolkata,PREMIUM,furniture,32.0,11041.16,353317.12,48.11,240,69,20,27,Cash,1518
669,58.0,chennai,NEW,Clothing,,23393.09,561434.16,12.02,351,196,9,0,upi,682
670,22.0,MUMBAI,New,clothing,19.0,32479.11,617103.09,12.82,308,61,12,7,credit card,337
671,30.0,Chennai,Regular,Books,20.0,23475.91,469518.2,27.99,224,109,20,1,Debit Card,356
672,35.0,Mumbai,Premium,clothing,18.0,33104.2,595875.6,8.8,22,185,15,0,Credit Card,1790
673,23.0,Bangalore,Inactive,clothing,5.0,45078.46,225392.3,20.35,187,172,2,3,CREDIT CARD,513
674,25.0,pune,NEW,electronics,34.0,33378.75,1134877.5,29.02,269,65,15,5,Debit Card,1258
675,25.0,Bangalore,REGULAR,books,38.0,36993.2,1405741.6,40.29,121,109,6,9,credit card,388
676,31.0,delhi,new,groceries,17.0,43213.55,734630.35,2.8,274,96,3,10,net banking,897
677,48.0,Delhi,regular,Books,10.0,18468.4,184684.0,35.78,158,6,20,9,Credit Card,1753
678,65.0,chennai,inactive,Clothing,17.0,27860.03,473620.51,15.46,359,93,3,17,Debit Card,1786
679,46.0,BANGALORE,Premium,groceries,17.0,15393.96,261697.32,46.82,121,8573,6,5,Net Banking,1323
680,38.0,Hyderabad,Premium,clothing,6.0,41248.29,247489.74,47.02,242,189,13,6,UPI,1499
681,45.0, Chennai ,PREMIUM,sports,17.0,25563.56,434580.52,17.59,309,187,17,10,Net Banking,1453
682,19.0,chennai,inactive,Sports,12.0,31692.74,380312.88,39.55,70,1,12,3,cash,655
683,38.0,pune,premium,electronics,11.0,12855.38,141409.18,35.68,333,196,4,9,cash,870
684,68.0,Bangalore,new,GROCERIES,48.0,7108.74,341219.52,8.67,304,84,9,12,credit card,878
685,41.0,mumbai,New,groceries,37.0,11612.11,429648.07,47.41,286,166,19,14,credit card,977
686,30.0,delhi,PREMIUM,Electronics,26.0,31091.2,808371.2,30.02,77,23,11,5,Cash,270
687,18.0,kolkata,New,Books,30.0,41449.24,1243477.2,24.71,115,183,6,6,debit card,619
688,65.0,Kolkata,New,ELECTRONICS,28.0,42888.72,1200884.16,30.0,145,187,6,13,CREDIT CARD,866
689,68.0,Mumbai,Premium,clothing,17.0,12156.54,206661.18,22.55,128,95,18,14,credit card,51
690,48.0,Mumbai,REGULAR,sports,26.0,34499.2,896979.2,35.67,363,109,19,8,credit card,225
691,53.0,chennai,Premium,Groceries,16.0,23811.15,380978.4,17.72,311,172,19,1,Credit Card,549
692,50.0,BANGALORE,regular,groceries,43.0,18859.61,810963.23,48.4,287,11,18,11,debit card,377
693,50.0,Kolkata,REGULAR,GROCERIES,9.0,4937.58,44438.22,35.51,222,37,8,1,UPI,120
694,26.0,Kolkata,regular,sports,24.0,46348.73,1112369.52,14.15,135,157,8,16,UPI,922
695,28.0,Bangalore,new,Books,10.0,28005.9,280059.0,46.14,326,113,1,3,CREDIT CARD,141
696,32.0,mumbai,Premium,GROCERIES,17.0,8595.97,146131.49,23.36,60,127,1,14,UPI,1482
697,53.0,,new,GROCERIES,8.0,42369.0,338952.0,43.34,64,90,2,3,debit card,399
698,28.0,kolkata,regular,furniture,43.0,29491.03,1268114.29,29.18,3,135,18,11,upi,187
699,33.0,Kolkata,inactive,electronics,22.0,1785.13,39272.86,34.07,349,32,12,11,Cash,247
700,38.0,Mumbai,Premium,electronics,30.0,41619.61,1248588.3,32.98,233,161,8,19,cash,41
701,39.0,chennai,inactive,furniture,29.0,16583.32,480916.28,36.58,292,34,6,27,Credit Card,1671
702,59.0,DELHI,REGULAR,Books,4.0,37318.1,149272.4,27.36,309,98,2,3,debit card,394
703,33.0,BANGALORE,premium,Electronics,14.0,8565.56,119917.84,38.97,146,166,20,2,credit card,641
704,49.0,Hyderabad,regular,Sports,39.0,6998.69,272948.91,33.28,189,132,6,31,Net Banking,824
705,48.0,delhi,Inactive,furniture,28.0,4966.01,139048.28,21.13,189,158,5,13,cash,902
706,,chennai,NEW,Groceries,30.0,33983.78,1019513.4,32.38,80,127,16,20,cash,1104
707,23.0,DELHI,new,groceries,6.0,45406.78,272440.68,23.88,77,33,9,6,Debit Card,1101
708,45.0,DELHI,Inactive,Electronics,36.0,4288.36,154380.96,2.25,56,131,13,26,credit card,981
709,60.0,pune,regular,Groceries,17.0,29485.61,501255.37,38.43,9,30,14,5,CREDIT CARD,1756
710,43.0,chennai,premium,groceries,46.0,15233.55,700743.3,29.36,233,194,14,39,debit card,729
711,69.0,mumbai,Regular,ELECTRONICS,6.0,37477.95,224867.7,30.2,345,28,13,4,Credit Card,41
712,43.0, Chennai ,Premium,ELECTRONICS,42.0,24117.43,1012932.06,34.59,337,191,19,31,debit card,1296
713,70.0,bangalore,inactive,sports,44.0,20052.36,882303.84,15.13,65,35,0,12,credit card,1701
714,19.0,MUMBAI,Premium,Clothing,31.0,32606.85,1010812.35,32.49,224,161,17,12,credit card,646
715,67.0,hyderabad,PREMIUM,GROCERIES,28.0,1579.93,44238.04,8.31,79,190,14,15,Net Banking,70
716,46.0,pune,Regular,Clothing,19.0,28686.81,545049.39,41.69,27,86,0,3,cash,1765
717,63.0,Hyderabad,New,books,32.0,36985.38,1183532.16,29.79,284,75,1,31,upi,1025
718,50.0,pune,Inactive,Sports,32.0,11979.34,383338.88,3.04,10,109,18,20,net banking,160
719,35.0,Hyderabad,new,electronics,32.0,31323.49,1002351.68,32.31,230,179,13,1,CREDIT CARD,619
720,64.0,MUMBAI,new,Groceries,29.0,11989.1,347683.9,10.99,351,87,19,27,cash,989
721,26.0,DELHI,New,groceries,44.0,32798.76,1443145.44,18.01,242,42,19,13,debit card,1444
722,65.0,CHENNAI,inactive,GROCERIES,9.0,9077.91,81701.19,7.82,252,26,13,7,debit card,510
723,31.0,Pune,Premium,Electronics,23.0,44104.85,1014411.55,17.85,82,45,16,1,credit card,721
724,45.0, Chennai ,Inactive,Clothing,8.0,28318.08,226544.64,24.32,175,91,1,8,debit card,339
725,62.0,kolkata,Inactive,Sports,7.0,,248269.28,46.33,225,118,3,1,Cash,1278
726,68.0, Chennai ,NEW,Electronics,33.0,5717.85,188689.05,31.5,106,93,5,18,Net Banking,1590
727,50.0,Kolkata,premium,ELECTRONICS,42.0,18504.98,777209.16,40.96,63,52,14,26,Credit Card,532
728,69.0,Kolkata,REGULAR,clothing,33.0,8977.46,296256.18,13.3,213,93,20,15,CREDIT CARD,1572
729,66.0,kolkata,New,Books,15.0,7330.72,109960.8,150.0,210,118,16,11,Credit Card,936
730,27.0,Chennai,NEW,electronics,6.0,17246.03,103476.18,20.08,85,112,1,3,Credit Card,1382
731,59.0,Mumbai,Inactive,Electronics,41.0,49012.33,2009505.53,39.95,267,76,13,25,cash,1465
732,53.0,DELHI,REGULAR,Groceries,1.0,41436.68,41436.68,45.01,313,38,12,1,cash,450
733,52.0,hyderabad,REGULAR,Books,42.0,20523.03,861967.26,9.86,155,22,1,34,UPI,828
734,64.0,Mumbai,NEW,Furniture,19.0,11079.86,210517.34,25.58,160,134,10,5,Credit Card,87
735,68.0,Pune,Inactive,clothing,16.0,41695.33,667125.28,15.2,217,130,3,1,UPI,561
736,58.0,kolkata,REGULAR,electronics,4.0,37949.72,151798.88,47.07,230,77,18,0,Net Banking,724
737,33.0,pune,Inactive,sports,41.0,33443.27,1371174.07,42.22,120,90,9,18,cash,1637
738,70.0,pune,inactive,ELECTRONICS,46.0,19194.45,882944.7,36.88,54,84,16,37,Debit Card,1715
739,67.0,bangalore,new,electronics,10.0,35726.2,357262.0,41.42,42,24,1,6,CREDIT CARD,1005
740,31.0,hyderabad,premium,Groceries,44.0,26549.65,1168184.6,29.41,266,200,12,16,Cash,1051
741,58.0,Hyderabad,new,sports,32.0,36719.99,1175039.68,20.85,84,37,16,8,Net Banking,1486
742,47.0,Mumbai,NEW,books,34.0,6343.88,215691.92,10.63,243,9,5,23,credit card,1262
743,44.0,,premium,Groceries,37.0,14834.73,548885.01,26.14,61,8573,9,23,debit card,632
744,49.0,Chennai,PREMIUM,ELECTRONICS,38.0,21376.97,812324.86,46.84,157,73,6,11,Net Banking,34
745,-5.0,Pune,REGULAR,electronics,3.0,21169.97,63509.91,28.65,290,116,10,3,Net Banking,1738
746,64.0,Mumbai,PREMIUM,Furniture,41.0,23316.34,955969.94,22.5,230,39,10,5,Cash,1390
747,57.0,Hyderabad,New,Clothing,26.0,17280.4,449290.4,2.29,344,114,8,20,credit card,1803
748,28.0,Chennai,Inactive,Sports,50.0,35516.24,1775812.0,28.05,64,165,17,5,Debit Card,1297
749,52.0,pune,Premium,furniture,34.0,9875.1,335753.4,23.79,10,31,17,11,Credit Card,593
750,68.0,MUMBAI,Regular,books,46.0,42026.41,1933214.86,28.98,44,137,19,20,upi,1236
751,20.0,Kolkata,Premium,Groceries,28.0,9435.15,264184.2,1.2,271,82,12,8,credit card,264
752,24.0,Pune,PREMIUM,clothing,10.0,9542.11,95421.1,38.42,79,79,13,10,CREDIT CARD,150
753,57.0,Bangalore,PREMIUM,Electronics,46.0,3395.84,156208.64,19.5,164,37,13,20,debit card,799
754,70.0, Chennai ,Premium,Clothing,16.0,37730.62,603689.92,29.3,253,131,16,12,credit card,581
755,21.0,Bangalore,new,Furniture,27.0,3740.18,100984.86,1.45,325,60,0,8,net banking,1230
756,61.0, Chennai ,Regular,Books,36.0,32751.77,1179063.72,6.28,291,105,14,5,cash,1054
757,31.0,Mumbai,REGULAR,Furniture,11.0,39210.17,431311.87,26.88,217,143,14,0,Credit Card,1694
758,47.0,DELHI,inactive,ELECTRONICS,1.0,3478.66,3478.66,46.09,140,154,8,1,UPI,1755
759,58.0,MUMBAI,Inactive,books,33.0,14424.91,476022.03,8.07,274,145,2,19,credit card,839
760,62.0, Chennai ,PREMIUM,sports,36.0,49941.65,1797899.4,43.91,108,157,16,20,cash,731
761,58.0,delhi,new,clothing,16.0,33282.71,532523.36,16.08,108,118,19,10,Credit Card,1446
762,26.0,Chennai,Inactive,GROCERIES,1.0,45121.53,45121.53,33.64,212,143,15,1,net banking,196
763,68.0,CHENNAI,NEW,Electronics,43.0,22536.25,969058.75,6.17,193,154,11,24,CREDIT CARD,1748
764,67.0,Chennai,premium,GROCERIES,24.0,46844.27,1124262.48,22.23,114,191,0,24,debit card,1423
765,63.0,,Regular,electronics,40.0,31449.21,1257968.4,40.42,114,60,15,23,Credit Card,604
766,49.0,MUMBAI,Premium,Clothing,41.0,20106.27,824357.07,43.5,292,129,15,10,net banking,426
767,60.0,pune,inactive,Sports,39.0,28474.44,1110503.16,3.27,66,191,2,8,debit card,1197
768,32.0,kolkata,regular,Clothing,44.0,1644.32,72350.08,48.49,348,137,19,16,cash,1177
769,47.0,Chennai,New,Sports,44.0,47182.17,2076015.48,2.59,166,111,13,17,credit card,1422
770,51.0,hyderabad,new,Groceries,34.0,38071.57,1294433.38,44.19,115,13,8,26,net banking,949
771,38.0,Chennai,New,Clothing,22.0,4549.54,100089.88,28.59,13,189,7,22,upi,182
772,33.0,MUMBAI,PREMIUM,Groceries,20.0,3610.78,72215.6,31.26,15,123,13,0,Cash,1662
773,58.0,Bangalore,regular,Clothing,7.0,23942.04,167594.28,47.94,28,86,16,3,credit card,1618
774,56.0,hyderabad,premium,Sports,29.0,29157.26,845560.54,4.28,32,9,12,10,credit card,1632
775,26.0,chennai,new,Electronics,20.0,30731.56,614631.2,21.59,53,174,1,17,Credit Card,633
776,42.0,BANGALORE,premium,furniture,49.0,20849.85,1021642.65,43.23,338,160,0,29,upi,980
777,68.0,Hyderabad,Inactive,furniture,7.0,17311.02,121177.14,46.88,14,117,16,5,Cash,424
778,24.0, Chennai ,Premium,furniture,46.0,3843.45,176798.7,39.47,100,147,4,40,net banking,554
779,40.0,Hyderabad,new,sports,40.0,22508.9,900356.0,12.16,23,16,4,19,Cash,922
780,50.0,bangalore,regular,furniture,35.0,38887.04,1361046.4,7.37,159,155,10,18,UPI,46
781,51.0,pune,inactive,Sports,10.0,3337.22,33372.2,25.36,287,14,13,5,Debit Card,440
782,58.0,MUMBAI,premium,Groceries,13.0,33559.08,436268.04,34.74,240,154,10,13,Cash,1189
783,39.0,DELHI,New,Groceries,11.0,5689.97,62589.67,43.81,22,127,7,0,cash,486
784,62.0,Delhi,new,furniture,14.0,12331.44,172640.16,36.73,170,190,12,3,upi,407
785,70.0,Chennai,REGULAR,Electronics,5.0,18215.39,91076.95,27.73,73,75,14,1,cash,1229
786,66.0,bangalore,Premium,Electronics,13.0,10292.34,133800.42,8.71,135,185,5,5,net banking,533
787,29.0,MUMBAI,Premium,ELECTRONICS,17.0,45577.12,774811.04,1.05,347,36,12,3,UPI,460
788,37.0,hyderabad,Regular,Groceries,24.0,,797159.52,47.06,320,112,2,3,CREDIT CARD,297
789,68.0,MUMBAI,Regular,Furniture,25.0,34870.52,871763.0,15.9,220,163,7,1,Cash,1232
790,30.0,Pune,regular,Books,10.0,16720.19,167201.9,2.66,144,33,16,9,Net Banking,458
